,VideoId,SaveIdName,Time,Bbox
19711,7tW66KxBOaQ,7tW66KxBOaQ_13.mp4,"(260.69, 280.67)","[0.0, 0.7694, 0.1677, 0.7448]"
19712,7tW66KxBOaQ,7tW66KxBOaQ_14.mp4,"(280.74, 300.73)","[0.0, 0.8167, 0.1677, 0.7802]"
19713,7tW66KxBOaQ,7tW66KxBOaQ_15.mp4,"(300.79, 312.94)","[0.0, 0.8528, 0.1594, 0.799]"
19714,7tW66KxBOaQ,7tW66KxBOaQ_16.mp4,"(313.41, 333.39)","[0.0, 0.9889, 0.0969, 0.8385]"
19715,7tW66KxBOaQ,7tW66KxBOaQ_17.mp4,"(333.46, 353.45)","[0.0, 0.8944, 0.0688, 0.7396]"
19716,7tW66KxBOaQ,7tW66KxBOaQ_18.mp4,"(353.51, 373.5)","[0.0, 0.8167, 0.1458, 0.7583]"
19717,7tW66KxBOaQ,7tW66KxBOaQ_19.mp4,"(373.57, 393.55)","[0.0, 0.7944, 0.174, 0.7698]"
19718,7tW66KxBOaQ,7tW66KxBOaQ_20.mp4,"(393.62, 413.61)","[0.0, 0.9556, 0.0906, 0.8073]"
19719,7tW66KxBOaQ,7tW66KxBOaQ_21.mp4,"(413.67, 433.66)","[0.0, 0.9556, 0.099, 0.8156]"
19720,7v7n4ibjjOQ,7v7n4ibjjOQ_0.mp4,"(0.0, 7.67)","[0.0, 0.8111, 0.2469, 0.7031]"
19721,7v7n4ibjjOQ,7v7n4ibjjOQ_2.mp4,"(10.68, 30.66)","[0.0, 0.8861, 0.2047, 0.7031]"
19722,7v7n4ibjjOQ,7v7n4ibjjOQ_3.mp4,"(30.7, 50.68)","[0.0, 0.8556, 0.2211, 0.7023]"
19723,7v7n4ibjjOQ,7v7n4ibjjOQ_4.mp4,"(50.72, 58.49)","[0.0, 0.7111, 0.2797, 0.6797]"
19724,7v7n4ibjjOQ,7v7n4ibjjOQ_5.mp4,"(64.73, 73.91)","[0.0, 0.9389, 0.1789, 0.707]"
19725,7v7n4ibjjOQ,7v7n4ibjjOQ_6.mp4,"(128.8, 139.37)","[0.0, 0.7972, 0.2391, 0.6875]"
19726,7v7n4ibjjOQ,7v7n4ibjjOQ_7.mp4,"(226.89, 243.18)","[0.0, 0.7667, 0.2508, 0.682]"
19727,7v7n4ibjjOQ,7v7n4ibjjOQ_8.mp4,"(280.28, 291.89)","[0.0, 0.9611, 0.1773, 0.718]"
19728,7v7n4ibjjOQ,7v7n4ibjjOQ_10.mp4,"(534.53, 554.52)","[0.0, 0.8444, 0.2219, 0.6969]"
19729,7v7n4ibjjOQ,7v7n4ibjjOQ_11.mp4,"(554.55, 574.54)","[0.0, 0.8139, 0.2195, 0.6773]"
19730,7v7n4ibjjOQ,7v7n4ibjjOQ_12.mp4,"(574.57, 590.89)","[0.0, 0.8444, 0.2172, 0.6922]"
19731,7v7n4ibjjOQ,7v7n4ibjjOQ_13.mp4,"(603.57, 623.56)","[0.0, 0.8306, 0.2195, 0.6867]"
19732,7WLQv-TqEpM,7WLQv-TqEpM_2.mp4,"(24.08, 32.0)","[0.0, 0.7722, 0.3992, 0.8336]"
19733,7WLQv-TqEpM,7WLQv-TqEpM_4.mp4,"(54.88, 57.92)","[0.0, 0.7111, 0.3758, 0.7758]"
19734,7WLQv-TqEpM,7WLQv-TqEpM_6.mp4,"(65.68, 72.08)","[0.0, 0.8194, 0.2953, 0.7562]"
19735,7WLQv-TqEpM,7WLQv-TqEpM_8.mp4,"(79.92, 84.16)","[0.0, 0.7111, 0.3063, 0.7063]"
19736,7WLQv-TqEpM,7WLQv-TqEpM_9.mp4,"(88.48, 92.16)","[0.0, 0.8361, 0.2781, 0.7484]"
19737,7WLQv-TqEpM,7WLQv-TqEpM_10.mp4,"(95.44, 103.6)","[0.0083, 0.7778, 0.2969, 0.7297]"
19738,7WLQv-TqEpM,7WLQv-TqEpM_11.mp4,"(107.28, 115.8)","[0.0, 0.8444, 0.2781, 0.7531]"
19739,7WLQv-TqEpM,7WLQv-TqEpM_12.mp4,"(129.08, 136.2)","[0.0, 0.7667, 0.2852, 0.7164]"
19740,7WLQv-TqEpM,7WLQv-TqEpM_15.mp4,"(146.04, 149.36)","[0.0, 0.7389, 0.2773, 0.693]"
19741,7WLQv-TqEpM,7WLQv-TqEpM_16.mp4,"(152.84, 158.32)","[0.0, 0.8194, 0.2617, 0.7227]"
19742,7WLQv-TqEpM,7WLQv-TqEpM_18.mp4,"(166.0, 172.88)","[0.0, 0.7917, 0.2781, 0.7234]"
19743,7WLQv-TqEpM,7WLQv-TqEpM_19.mp4,"(174.84, 180.92)","[0.0, 0.9972, 0.2133, 0.7742]"
19744,7WLQv-TqEpM,7WLQv-TqEpM_20.mp4,"(183.64, 198.84)","[0.0, 0.9306, 0.2109, 0.7344]"
19745,7WLQv-TqEpM,7WLQv-TqEpM_21.mp4,"(200.44, 203.28)","[0.0, 0.9667, 0.1977, 0.7414]"
19746,7XHXmQbGEB8,7XHXmQbGEB8_0.mp4,"(29.74, 33.03)","[0.0, 0.7111, 0.2672, 0.6672]"
19747,7XHXmQbGEB8,7XHXmQbGEB8_3.mp4,"(58.98, 63.35)","[0.0, 0.7111, 0.3148, 0.7148]"
19748,7XHXmQbGEB8,7XHXmQbGEB8_8.mp4,"(108.78, 111.53)","[0.0, 0.7111, 0.3742, 0.7742]"
19749,7y4iQ-ovdQE,7y4iQ-ovdQE_0.mp4,"(10.94, 29.73)","[0.0, 0.7167, 0.2938, 0.6969]"
19750,7y4iQ-ovdQE,7y4iQ-ovdQE_1.mp4,"(39.04, 59.03)","[0.0, 0.85, 0.2844, 0.7625]"
19751,7y4iQ-ovdQE,7y4iQ-ovdQE_2.mp4,"(59.06, 79.05)","[0.0, 0.7389, 0.2992, 0.7148]"
19752,7y4iQ-ovdQE,7y4iQ-ovdQE_3.mp4,"(79.08, 85.39)","[0.0, 0.7111, 0.2766, 0.6766]"
19753,7y4iQ-ovdQE,7y4iQ-ovdQE_4.mp4,"(89.52, 93.96)","[0.0, 0.7111, 0.2711, 0.6711]"
19754,7y4iQ-ovdQE,7y4iQ-ovdQE_5.mp4,"(100.5, 110.11)","[0.0, 0.9028, 0.2797, 0.7875]"
19755,7y4iQ-ovdQE,7y4iQ-ovdQE_6.mp4,"(117.75, 137.74)","[0.0, 0.8083, 0.2687, 0.7234]"
19756,7y4iQ-ovdQE,7y4iQ-ovdQE_7.mp4,"(137.77, 157.76)","[0.0, 0.8361, 0.2945, 0.7648]"
19757,7y4iQ-ovdQE,7y4iQ-ovdQE_8.mp4,"(157.79, 170.7)","[0.0, 0.775, 0.2953, 0.7312]"
19758,7y4iQ-ovdQE,7y4iQ-ovdQE_9.mp4,"(179.98, 199.97)","[0.0, 0.85, 0.3125, 0.7906]"
19759,7y4-WSywiSY,7y4-WSywiSY_0.mp4,"(20.35, 24.77)","[0.0, 0.8139, 0.1742, 0.632]"
19760,7YzgA5aX6Q8,7YzgA5aX6Q8_1.mp4,"(3.34, 15.35)","[0.0, 0.9778, 0.2055, 0.7555]"
19761,7YzgA5aX6Q8,7YzgA5aX6Q8_2.mp4,"(40.04, 49.13)","[0.0, 0.9833, 0.2305, 0.7836]"
19762,7YzgA5aX6Q8,7YzgA5aX6Q8_3.mp4,"(61.73, 73.24)","[0.0, 0.9222, 0.1914, 0.7102]"
19763,7zDIF0JXMuQ,7zDIF0JXMuQ_2.mp4,"(72.61, 76.28)","[0.0, 0.9667, 0.0719, 0.6156]"
19764,7zDIF0JXMuQ,7zDIF0JXMuQ_4.mp4,"(110.9, 113.82)","[0.0, 0.9306, 0.1031, 0.6266]"
19765,7ZK7tkIIIQw,7ZK7tkIIIQw_3.mp4,"(59.31, 62.0)","[0.0, 0.7111, 0.5641, 0.9641]"
19766,08am-TIvvFc,08am-TIvvFc_3.mp4,"(76.99, 79.54)","[0.0, 0.7111, 0.4641, 0.8641]"
19767,08am-TIvvFc,08am-TIvvFc_5.mp4,"(178.51, 198.49)","[0.0, 0.8667, 0.432, 0.9195]"
19768,08am-TIvvFc,08am-TIvvFc_8.mp4,"(236.44, 256.42)","[0.0, 0.7194, 0.55, 0.9547]"
19769,08am-TIvvFc,08am-TIvvFc_9.mp4,"(256.46, 259.01)","[0.0, 0.7111, 0.5578, 0.9578]"
19770,08am-TIvvFc,08am-TIvvFc_11.mp4,"(133.8, 136.51)","[0.0, 0.9361, 0.0, 0.5266]"
19771,08lpA2agVJM,08lpA2agVJM_3.mp4,"(115.82, 121.29)","[0.0, 0.9722, 0.2, 0.7469]"
19772,08lpA2agVJM,08lpA2agVJM_4.mp4,"(125.83, 130.26)","[0.0, 0.9361, 0.107, 0.6336]"
19773,08lpA2agVJM,08lpA2agVJM_5.mp4,"(136.68, 139.22)","[0.0042, 0.7153, 0.3805, 0.7805]"
19774,08lpA2agVJM,08lpA2agVJM_6.mp4,"(155.57, 159.95)","[0.0, 0.7528, 0.157, 0.5805]"
19775,08lpA2agVJM,08lpA2agVJM_7.mp4,"(184.77, 191.52)","[0.0, 0.8722, 0.2531, 0.7438]"
19776,08lpA2agVJM,08lpA2agVJM_8.mp4,"(193.94, 200.03)","[0.0, 0.8944, 0.2266, 0.7297]"
19777,8_243xZf_6Y,8_243xZf_6Y_0.mp4,"(12.51, 15.25)","[0.0, 0.7111, 0.2922, 0.6922]"
19778,8_243xZf_6Y,8_243xZf_6Y_1.mp4,"(32.8, 38.94)","[0.0, 0.7111, 0.3391, 0.7391]"
19779,8_243xZf_6Y,8_243xZf_6Y_2.mp4,"(43.38, 48.18)","[0.0, 0.7111, 0.332, 0.732]"
19780,8ChyyuiyR48,8ChyyuiyR48_0.mp4,"(19.45, 24.42)","[0.0, 0.7111, 0.4469, 0.8469]"
19781,8ChyyuiyR48,8ChyyuiyR48_1.mp4,"(48.48, 51.55)","[0.0, 0.7111, 0.3078, 0.7078]"
19782,8ChyyuiyR48,8ChyyuiyR48_3.mp4,"(71.64, 74.01)","[0.0, 0.7111, 0.2734, 0.6734]"
19783,8DHqjFqojT4,8DHqjFqojT4_2.mp4,"(111.56, 124.0)","[0.0, 0.8972, 0.4102, 0.9148]"
19784,8DHqjFqojT4,8DHqjFqojT4_3.mp4,"(124.08, 133.8)","[0.0, 0.8, 0.4297, 0.8797]"
19785,8DHqjFqojT4,8DHqjFqojT4_4.mp4,"(153.76, 157.28)","[0.0, 0.7111, 0.1258, 0.5258]"
19786,8DHqjFqojT4,8DHqjFqojT4_5.mp4,"(158.52, 162.32)","[0.0, 0.7111, 0.15, 0.55]"
19787,8EciZuypbS4,8EciZuypbS4_0.mp4,"(15.18, 20.22)","[0.0, 0.9556, 0.3953, 0.9328]"
19788,8eD0MrmWng4,8eD0MrmWng4_0.mp4,"(0.8, 13.96)","[0.0, 0.8028, 0.075, 0.5266]"
19789,8Gk3QBnPdss,8Gk3QBnPdss_3.mp4,"(80.58, 87.55)","[0.0, 0.9528, 0.1922, 0.7281]"
19790,8Gk3QBnPdss,8Gk3QBnPdss_4.mp4,"(93.76, 96.4)","[0.0, 0.85, 0.2984, 0.7766]"
19791,8HTaW6jqr_8,8HTaW6jqr_8_0.mp4,"(0.8, 11.16)","[0.0, 0.7111, 0.2742, 0.6742]"
19792,8HTaW6jqr_8,8HTaW6jqr_8_1.mp4,"(174.88, 177.84)","[0.0, 0.7778, 0.1805, 0.618]"
19793,8hTxyhkryk4,8hTxyhkryk4_0.mp4,"(0.0, 19.96)","[0.0, 0.7111, 0.3039, 0.7039]"
19794,8hTxyhkryk4,8hTxyhkryk4_1.mp4,"(20.0, 28.84)","[0.0, 0.7389, 0.3125, 0.7281]"
19795,8hTxyhkryk4,8hTxyhkryk4_2.mp4,"(28.96, 32.04)","[0.0, 0.7111, 0.2945, 0.6945]"
19796,8hTxyhkryk4,8hTxyhkryk4_3.mp4,"(43.2, 48.6)","[0.0, 0.8306, 0.1062, 0.5734]"
19797,8hTxyhkryk4,8hTxyhkryk4_4.mp4,"(48.8, 68.76)","[0.0, 0.8444, 0.307, 0.782]"
19798,8hTxyhkryk4,8hTxyhkryk4_5.mp4,"(68.8, 88.76)","[0.0, 0.7111, 0.3898, 0.7898]"
19799,8HuUFHNiOcQ,8HuUFHNiOcQ_3.mp4,"(644.54, 649.42)","[0.0, 0.7111, 0.0, 0.4]"
19800,8HuUFHNiOcQ,8HuUFHNiOcQ_9.mp4,"(507.87, 510.18)","[0.0097, 0.7431, 0.5875, 1.0]"
19801,8ikfYPpy0Xc,8ikfYPpy0Xc_0.mp4,"(13.34, 26.44)","[0.0, 0.7111, 0.4352, 0.8352]"
19802,8ikfYPpy0Xc,8ikfYPpy0Xc_1.mp4,"(35.02, 48.83)","[0.0, 0.7111, 0.4461, 0.8461]"
19803,8ikfYPpy0Xc,8ikfYPpy0Xc_5.mp4,"(111.75, 131.72)","[0.0, 0.8056, 0.3867, 0.8398]"
19804,8IVt7GWD-TA,8IVt7GWD-TA_1.mp4,"(75.74, 84.18)","[0.0, 0.8083, 0.4109, 0.8656]"
19805,8IVt7GWD-TA,8IVt7GWD-TA_3.mp4,"(89.06, 92.29)","[0.0, 0.7111, 0.3734, 0.7734]"
19806,8KovXKo3DL4,8KovXKo3DL4_0.mp4,"(97.4, 108.34)","[0.0, 0.7444, 0.2445, 0.6633]"
19807,8NCe-ymYhbI,8NCe-ymYhbI_3.mp4,"(104.28, 123.08)","[0.0, 0.8778, 0.0758, 0.5695]"
19808,8NWCghjb59k,8NWCghjb59k_3.mp4,"(20.92, 25.43)","[0.0, 0.7111, 0.3148, 0.7148]"
19809,8NWCghjb59k,8NWCghjb59k_4.mp4,"(25.69, 29.5)","[0.0, 0.725, 0.3023, 0.7102]"
19810,8NWCghjb59k,8NWCghjb59k_6.mp4,"(47.61, 56.49)","[0.0, 0.7111, 0.3031, 0.7031]"
19811,8NWCghjb59k,8NWCghjb59k_8.mp4,"(61.63, 67.03)","[0.0, 0.7722, 0.2914, 0.7258]"
19812,8NWCghjb59k,8NWCghjb59k_12.mp4,"(119.02, 131.83)","[0.0, 0.7611, 0.282, 0.7102]"
19813,8OMb2uTV514,8OMb2uTV514_0.mp4,"(30.16, 34.03)","[0.0, 0.7111, 0.2555, 0.6555]"
19814,8OMb2uTV514,8OMb2uTV514_3.mp4,"(93.84, 96.01)","[0.0014, 0.7125, 0.1648, 0.5648]"
19815,8OtiiLzLrv0,8OtiiLzLrv0_2.mp4,"(18.93, 21.87)","[0.0, 0.7861, 0.1641, 0.6062]"
19816,8P8ENYMx6Go,8P8ENYMx6Go_1.mp4,"(67.4, 70.1)","[0.0, 0.85, 0.3078, 0.7859]"
19817,8q9IkntjueE,8q9IkntjueE_0.mp4,"(37.34, 42.04)","[0.0, 0.7111, 0.1569, 0.8681]"
19818,8q9IkntjueE,8q9IkntjueE_2.mp4,"(127.46, 130.6)","[0.0, 0.7111, 0.1903, 0.9014]"
19819,8q51TRpx-dA,8q51TRpx-dA_0.mp4,"(0.0, 6.1)","[0.0, 0.7111, 0.2844, 0.6844]"
19820,8q51TRpx-dA,8q51TRpx-dA_1.mp4,"(6.17, 26.13)","[0.0, 0.7111, 0.2828, 0.6828]"
19821,8qqtC1KxSSo,8qqtC1KxSSo_0.mp4,"(0.0, 19.99)","[0.0, 0.7194, 0.3172, 0.7219]"
19822,8qqtC1KxSSo,8qqtC1KxSSo_1.mp4,"(20.02, 40.01)","[0.0, 0.7111, 0.3305, 0.7305]"
19823,8qqtC1KxSSo,8qqtC1KxSSo_3.mp4,"(60.06, 63.73)","[0.0, 0.7111, 0.3547, 0.7547]"
19824,8qqtC1KxSSo,8qqtC1KxSSo_5.mp4,"(70.27, 73.14)","[0.0, 0.7111, 0.2828, 0.6828]"
19825,8qqtC1KxSSo,8qqtC1KxSSo_8.mp4,"(95.96, 100.2)","[0.0, 0.7111, 0.2734, 0.6734]"
19826,8qqtC1KxSSo,8qqtC1KxSSo_9.mp4,"(100.4, 120.39)","[0.0, 0.7278, 0.2195, 0.6289]"
19827,8qqtC1KxSSo,8qqtC1KxSSo_11.mp4,"(140.44, 160.43)","[0.0, 0.7417, 0.2328, 0.65]"
19828,8qqtC1KxSSo,8qqtC1KxSSo_12.mp4,"(160.46, 179.41)","[0.0, 0.7111, 0.2211, 0.6211]"
19829,8qqtC1KxSSo,8qqtC1KxSSo_13.mp4,"(179.68, 192.19)","[0.0, 0.7111, 0.2023, 0.6023]"
19830,8QVezWoZfao,8QVezWoZfao_0.mp4,"(20.02, 40.01)","[0.0, 0.9417, 0.2695, 0.7992]"
19831,8QVezWoZfao,8QVezWoZfao_3.mp4,"(120.12, 140.11)","[0.0, 0.9861, 0.2047, 0.7594]"
19832,8tRST2F7E-w,8tRST2F7E-w_2.mp4,"(11.48, 14.4)","[0.0, 0.7111, 0.075, 0.475]"
19833,8tRST2F7E-w,8tRST2F7E-w_3.mp4,"(14.68, 22.92)","[0.0, 0.7111, 0.0859, 0.4859]"
19834,8tRST2F7E-w,8tRST2F7E-w_4.mp4,"(23.72, 27.88)","[0.0, 0.7111, 0.0961, 0.4961]"
19835,8tRST2F7E-w,8tRST2F7E-w_5.mp4,"(28.96, 38.36)","[0.0, 0.7111, 0.0891, 0.4891]"
19836,8tRST2F7E-w,8tRST2F7E-w_11.mp4,"(118.76, 123.92)","[0.0, 0.7111, 0.075, 0.475]"
19837,8tRST2F7E-w,8tRST2F7E-w_18.mp4,"(183.88, 186.4)","[0.0, 0.7111, 0.0461, 0.4461]"
19838,8tRST2F7E-w,8tRST2F7E-w_19.mp4,"(232.0, 235.52)","[0.0, 0.7111, 0.0352, 0.4352]"
19839,8tRST2F7E-w,8tRST2F7E-w_20.mp4,"(243.2, 263.16)","[0.0, 0.7111, 0.0422, 0.4422]"
19840,8tRST2F7E-w,8tRST2F7E-w_21.mp4,"(263.2, 275.16)","[0.0, 0.7111, 0.0672, 0.4672]"
19841,8tRST2F7E-w,8tRST2F7E-w_24.mp4,"(393.48, 397.0)","[0.0, 0.7111, 0.0523, 0.4523]"
19842,8tRST2F7E-w,8tRST2F7E-w_25.mp4,"(399.24, 405.96)","[0.0, 0.7722, 0.0352, 0.4695]"
19843,8tRST2F7E-w,8tRST2F7E-w_30.mp4,"(555.96, 558.72)","[0.0, 0.7111, 0.0594, 0.4594]"
19844,8tRST2F7E-w,8tRST2F7E-w_32.mp4,"(708.8, 719.6)","[0.0, 0.7111, 0.0, 0.4]"
19845,8tRST2F7E-w,8tRST2F7E-w_33.mp4,"(723.56, 728.2)","[0.0, 0.7111, 0.0492, 0.4492]"
19846,8tRST2F7E-w,8tRST2F7E-w_41.mp4,"(872.68, 875.56)","[0.0, 0.7111, 0.0336, 0.4336]"
19847,8tRST2F7E-w,8tRST2F7E-w_47.mp4,"(897.44, 901.8)","[0.0, 0.7111, 0.0414, 0.4414]"
19848,8tRST2F7E-w,8tRST2F7E-w_52.mp4,"(922.48, 926.56)","[0.0, 0.7111, 0.318, 0.718]"
19849,8tRST2F7E-w,8tRST2F7E-w_55.mp4,"(931.48, 942.32)","[0.0, 0.8944, 0.0836, 0.5867]"
19850,8tRST2F7E-w,8tRST2F7E-w_56.mp4,"(942.56, 947.28)","[0.0, 0.7111, 0.082, 0.482]"
19851,8tRST2F7E-w,8tRST2F7E-w_57.mp4,"(106.4, 109.2)","[0.0, 0.9861, 0.093, 0.6477]"
19852,8tRST2F7E-w,8tRST2F7E-w_58.mp4,"(188.8, 207.64)","[0.0, 0.7139, 0.025, 0.4266]"
19853,8tRST2F7E-w,8tRST2F7E-w_59.mp4,"(210.4, 215.0)","[0.0, 0.7111, 0.032, 0.432]"
19854,8tRST2F7E-w,8tRST2F7E-w_60.mp4,"(216.96, 221.8)","[0.0, 0.7111, 0.0336, 0.4336]"
19855,8tRST2F7E-w,8tRST2F7E-w_67.mp4,"(288.84, 291.0)","[0.0, 0.7111, 0.0773, 0.4773]"
19856,8tRST2F7E-w,8tRST2F7E-w_69.mp4,"(310.44, 313.76)","[0.0, 0.7111, 0.0656, 0.4656]"
19857,8tRST2F7E-w,8tRST2F7E-w_72.mp4,"(318.12, 322.92)","[0.0, 0.7111, 0.068, 0.468]"
19858,8tRST2F7E-w,8tRST2F7E-w_73.mp4,"(323.88, 329.48)","[0.0, 0.7111, 0.0508, 0.4508]"
19859,8tRST2F7E-w,8tRST2F7E-w_74.mp4,"(342.96, 357.72)","[0.0, 0.7111, 0.0391, 0.4391]"
19860,8tRST2F7E-w,8tRST2F7E-w_78.mp4,"(419.8, 426.48)","[0.0, 0.7111, 0.0469, 0.4469]"
19861,8tRST2F7E-w,8tRST2F7E-w_79.mp4,"(428.36, 433.48)","[0.0, 0.7111, 0.0531, 0.4531]"
19862,8tRST2F7E-w,8tRST2F7E-w_85.mp4,"(621.8, 624.84)","[0.0, 0.7111, 0.0555, 0.4555]"
19863,8tRST2F7E-w,8tRST2F7E-w_89.mp4,"(690.84, 697.6)","[0.0, 0.7111, 0.0141, 0.4141]"
19864,8tRST2F7E-w,8tRST2F7E-w_99.mp4,"(848.28, 851.72)","[0.0, 0.7111, 0.0469, 0.4469]"
19865,8utAagjD8SE,8utAagjD8SE_2.mp4,"(55.36, 59.32)","[0.0, 0.7972, 0.3633, 0.8117]"
19866,8v2gqNEsbiU,8v2gqNEsbiU_0.mp4,"(14.28, 23.69)","[0.0, 0.9, 0.0914, 0.5977]"
19867,8v2gqNEsbiU,8v2gqNEsbiU_2.mp4,"(49.38, 54.19)","[0.0, 0.8028, 0.1094, 0.5609]"
19868,8v2gqNEsbiU,8v2gqNEsbiU_3.mp4,"(100.77, 105.0)","[0.0, 0.9444, 0.0117, 0.543]"
19869,8v2gqNEsbiU,8v2gqNEsbiU_7.mp4,"(207.97, 213.51)","[0.0, 0.725, 0.0, 0.4078]"
19870,8v2gqNEsbiU,8v2gqNEsbiU_10.mp4,"(73.17, 82.15)","[0.0, 0.7778, 0.4984, 0.9359]"
19871,8v2gqNEsbiU,8v2gqNEsbiU_11.mp4,"(82.25, 87.29)","[0.0, 0.7111, 0.4727, 0.8727]"
19872,8vl82FssW5k,8vl82FssW5k_3.mp4,"(54.51, 57.81)","[0.0, 0.7111, 0.157, 0.557]"
19873,8w0b64kOPss,8w0b64kOPss_0.mp4,"(28.46, 34.7)","[0.0, 0.8611, 0.168, 0.6523]"
19874,8Wg4VvOcYho,8Wg4VvOcYho_1.mp4,"(136.51, 140.52)","[0.0, 0.9624, 0.1836, 0.7039]"
19875,8WJkPk_r8Rc,8WJkPk_r8Rc_0.mp4,"(452.02, 455.49)","[0.0, 0.725, 0.3828, 0.7906]"
19876,8Xjr2hnOHiM,8Xjr2hnOHiM_0.mp4,"(6.67, 9.38)","[0.0, 0.85, 0.1875, 0.6656]"
19877,8Xjr2hnOHiM,8Xjr2hnOHiM_2.mp4,"(98.1, 101.07)","[0.0, 0.9917, 0.3852, 0.943]"
19878,8Xjr2hnOHiM,8Xjr2hnOHiM_3.mp4,"(108.11, 115.38)","[0.0, 0.8778, 0.3, 0.7937]"
19879,8Xjr2hnOHiM,8Xjr2hnOHiM_5.mp4,"(130.36, 133.47)","[0.0, 0.8389, 0.2789, 0.7508]"
19880,8Xjr2hnOHiM,8Xjr2hnOHiM_8.mp4,"(162.83, 166.17)","[0.1222, 0.8333, 0.2062, 0.6062]"
19881,8XQNgHb9FYM,8XQNgHb9FYM_0.mp4,"(0.0, 14.52)","[0.0, 0.875, 0.2648, 0.757]"
19882,8XQNgHb9FYM,8XQNgHb9FYM_1.mp4,"(23.2, 28.88)","[0.0, 0.7833, 0.3109, 0.7516]"
19883,8YK2lXoSaQU,8YK2lXoSaQU_1.mp4,"(118.12, 121.05)","[0.0, 0.8361, 0.0375, 0.5078]"
19884,9a2GAlrFLQs,9a2GAlrFLQs_0.mp4,"(0.0, 5.0)","[0.0, 0.7111, 0.3078, 0.7078]"
19885,9a2GAlrFLQs,9a2GAlrFLQs_1.mp4,"(101.5, 121.49)","[0.0, 0.7472, 0.1086, 0.5289]"
19886,9A23QE1fS2Y,9A23QE1fS2Y_0.mp4,"(2.3, 5.17)","[0.0, 0.8167, 0.3875, 0.8469]"
19887,9aDOUqexmPU,9aDOUqexmPU_0.mp4,"(4.0, 9.21)","[0.0, 0.95, 0.1289, 0.6633]"
19888,9aGq0b2vzUQ,9aGq0b2vzUQ_3.mp4,"(101.6, 109.36)","[0.0, 0.85, 0.2836, 0.7617]"
19889,9aGq0b2vzUQ,9aGq0b2vzUQ_6.mp4,"(495.2, 498.36)","[0.0, 0.7111, 0.3078, 0.7078]"
19890,9aGq0b2vzUQ,9aGq0b2vzUQ_11.mp4,"(531.92, 539.08)","[0.0, 0.7111, 0.2383, 0.6383]"
19891,9aGq0b2vzUQ,9aGq0b2vzUQ_12.mp4,"(717.04, 720.64)","[0.0, 0.7111, 0.2313, 0.6312]"
19892,9als9BvCYbQ,9als9BvCYbQ_0.mp4,"(91.09, 94.89)","[0.0, 0.7111, 0.0953, 0.4953]"
19893,9als9BvCYbQ,9als9BvCYbQ_1.mp4,"(96.63, 100.6)","[0.0, 0.9889, 0.0, 0.5563]"
19894,9als9BvCYbQ,9als9BvCYbQ_5.mp4,"(104.14, 108.64)","[0.0, 0.7111, 0.5023, 0.9023]"
19895,9als9BvCYbQ,9als9BvCYbQ_7.mp4,"(158.86, 164.63)","[0.0, 0.8056, 0.5469, 1.0]"
19896,9Bqw7XYcdwc,9Bqw7XYcdwc_2.mp4,"(24.02, 30.66)","[0.0, 0.7111, 0.3195, 0.7195]"
19897,9Bqw7XYcdwc,9Bqw7XYcdwc_8.mp4,"(54.72, 57.09)","[0.0361, 0.7472, 0.0781, 0.4781]"
19898,9Bqw7XYcdwc,9Bqw7XYcdwc_9.mp4,"(57.39, 60.33)","[0.0653, 0.7764, 0.282, 0.682]"
19899,9Bqw7XYcdwc,9Bqw7XYcdwc_12.mp4,"(72.07, 77.84)","[0.0, 0.7111, 0.2766, 0.6766]"
19900,9Bqw7XYcdwc,9Bqw7XYcdwc_16.mp4,"(109.34, 114.91)","[0.0, 0.7194, 0.2891, 0.6937]"
19901,9Bqw7XYcdwc,9Bqw7XYcdwc_17.mp4,"(118.79, 123.02)","[0.0, 0.7111, 0.3219, 0.7219]"
19902,9Bqw7XYcdwc,9Bqw7XYcdwc_18.mp4,"(123.46, 129.5)","[0.0, 0.925, 0.1547, 0.675]"
19903,9Bqw7XYcdwc,9Bqw7XYcdwc_19.mp4,"(137.47, 143.51)","[0.0, 0.7111, 0.3016, 0.7016]"
19904,9cTzlG-O8nA,9cTzlG-O8nA_0.mp4,"(60.06, 80.05)","[0.0, 0.8917, 0.1578, 0.6594]"
19905,9E6G0usWIyY,9E6G0usWIyY_0.mp4,"(1.33, 6.31)","[0.0, 0.7694, 0.2859, 0.7188]"
19906,9E6G0usWIyY,9E6G0usWIyY_2.mp4,"(57.52, 65.63)","[0.0, 0.9694, 0.2109, 0.7562]"
19907,9E6G0usWIyY,9E6G0usWIyY_4.mp4,"(78.75, 82.98)","[0.0, 0.725, 0.3578, 0.7656]"
19908,9EzXFgSebKs,9EzXFgSebKs_1.mp4,"(80.72, 84.6)","[0.0, 0.7111, 0.4555, 0.8555]"
19909,9EzXFgSebKs,9EzXFgSebKs_2.mp4,"(171.2, 178.56)","[0.0, 0.7333, 0.4992, 0.9117]"
19910,9FKabmW-B3I,9FKabmW-B3I_0.mp4,"(50.72, 70.7)","[0.0, 0.7111, 0.3055, 0.7055]"
19911,9FnO3igOkOk,9FnO3igOkOk_1.mp4,"(37.95, 41.08)","[0.0236, 0.7347, 0.3773, 0.7773]"
19912,9FnO3igOkOk,9FnO3igOkOk_2.mp4,"(45.34, 60.89)","[0.0, 0.9806, 0.2766, 0.8281]"
