,VideoId,SaveIdName,Time,Bbox
10359,PkCHph5l92Y,PkCHph5l92Y_1.mp4,"(22.52, 26.11)","[0.0, 0.737, 0.1818, 0.5964]"
10360,-Koj9hvcBMk,-Koj9hvcBMk_2.mp4,"(67.32, 70.36)","[0.0509, 0.6639, 0.0979, 0.4427]"
10361,QBZVbjBpvkM,QBZVbjBpvkM_0.mp4,"(111.4, 114.41)","[0.0, 1.0, 0.2464, 0.8089]"
10362,pFXW-7VNngk,pFXW-7VNngk_3.mp4,"(160.2, 165.96)","[0.0, 0.6759, 0.3151, 0.6953]"
10363,FXeNdV-FTjI,FXeNdV-FTjI_3.mp4,"(179.05, 182.93)","[0.0, 0.587, 0.1901, 0.5203]"
10364,gIPZG15Hmus,gIPZG15Hmus_0.mp4,"(81.79, 85.04)","[0.0, 0.8426, 0.3234, 0.7974]"
10365,XP8MMhU7aLY,XP8MMhU7aLY_1.mp4,"(62.56, 66.48)","[0.0361, 0.7454, 0.3932, 0.7922]"
10366,U6F17M80QBE,U6F17M80QBE_8.mp4,"(133.47, 136.51)","[0.0491, 0.6546, 0.176, 0.5167]"
10367,1zA8Vmj7Q6Y,1zA8Vmj7Q6Y_1.mp4,"(15.85, 19.39)","[0.0, 0.7537, 0.4068, 0.8307]"
10368,bxs77K1DkD0,bxs77K1DkD0_5.mp4,"(174.42, 180.1)","[0.0, 0.6926, 0.1865, 0.576]"
10369,3JWNw9e1_EI,3JWNw9e1_EI_1.mp4,"(52.18, 64.86)","[0.0, 0.7722, 0.1411, 0.5755]"
10370,kD0zHgK3BJ8,kD0zHgK3BJ8_5.mp4,"(149.77, 153.78)","[0.0, 0.813, 0.1052, 0.5625]"
10371,6CxSbcM0vw4,6CxSbcM0vw4_0.mp4,"(44.29, 47.51)","[0.0, 0.9426, 0.4474, 0.9776]"
10372,GKsKm9KYbaU,GKsKm9KYbaU_4.mp4,"(87.25, 91.01)","[0.0028, 0.7176, 0.124, 0.526]"
10373,7Cyzq1bWpZs,7Cyzq1bWpZs_1.mp4,"(86.13, 92.47)","[0.0, 0.887, 0.501, 1.0]"
10374,JUjK1HWk55I,JUjK1HWk55I_0.mp4,"(63.06, 66.19)","[0.0833, 0.637, 0.3115, 0.6229]"
10375,XAuxvhZzUhE,XAuxvhZzUhE_0.mp4,"(64.27, 67.94)","[0.0, 0.7426, 0.1583, 0.576]"
10376,U7xQuGf5QHA,U7xQuGf5QHA_0.mp4,"(79.95, 82.87)","[0.0426, 0.5833, 0.3932, 0.6974]"
10377,d82LKPNesE8,d82LKPNesE8_135.mp4,"(2402.47, 2413.0)","[0.0, 0.8861, 0.2172, 0.7156]"
10378,R2DhcfXooy8,R2DhcfXooy8_2.mp4,"(130.13, 133.3)","[0.0259, 0.6852, 0.2307, 0.6016]"
10379,E_RNZFm1mls,E_RNZFm1mls_1.mp4,"(38.41, 42.13)","[0.1, 0.7704, 0.3542, 0.7312]"
10380,NInjsGq2yCA,NInjsGq2yCA_0.mp4,"(35.54, 40.0)","[0.0, 0.8444, 0.1359, 0.6109]"
10381,LRHNkBU6YWw,LRHNkBU6YWw_1.mp4,"(68.4, 75.87)","[0.0, 0.9037, 0.1276, 0.6359]"
10382,bxs77K1DkD0,bxs77K1DkD0_4.mp4,"(66.82, 70.32)","[0.0259, 0.6907, 0.3641, 0.738]"
10383,U6F17M80QBE,U6F17M80QBE_9.mp4,"(136.8, 139.89)","[0.0, 0.8852, 0.4167, 0.9146]"
10384,kD0zHgK3BJ8,kD0zHgK3BJ8_4.mp4,"(138.1, 148.98)","[0.0, 0.9815, 0.299, 0.851]"
10385,FXeNdV-FTjI,FXeNdV-FTjI_2.mp4,"(146.98, 153.49)","[0.0, 0.9889, 0.1219, 0.6781]"
10386,gIPZG15Hmus,gIPZG15Hmus_1.mp4,"(85.92, 89.46)","[0.0, 0.713, 0.3344, 0.7354]"
10387,XP8MMhU7aLY,XP8MMhU7aLY_0.mp4,"(35.87, 41.58)","[0.1713, 0.7639, 0.338, 0.6714]"
10388,LRHNkBU6YWw,LRHNkBU6YWw_0.mp4,"(60.06, 63.19)","[0.0, 0.7796, 0.2698, 0.7083]"
10389,R2DhcfXooy8,R2DhcfXooy8_3.mp4,"(133.47, 136.51)","[0.0, 0.5907, 0.451, 0.7833]"
10390,E_RNZFm1mls,E_RNZFm1mls_0.mp4,"(17.56, 22.4)","[0.1222, 0.7296, 0.1896, 0.5312]"
10391,7Cyzq1bWpZs,7Cyzq1bWpZs_0.mp4,"(40.29, 43.96)","[0.0, 0.5148, 0.226, 0.5156]"
10392,whi1Uks89mU,whi1Uks89mU_0.mp4,"(52.89, 56.1)","[0.0, 0.8685, 0.2792, 0.7677]"
10393,9UrJ60MVNao,9UrJ60MVNao_2.mp4,"(125.17, 130.34)","[0.0, 0.9556, 0.1036, 0.6411]"
10394,GKsKm9KYbaU,GKsKm9KYbaU_5.mp4,"(93.09, 96.89)","[0.0778, 0.6667, 0.151, 0.4823]"
10395,QqVgAIcPfXo,QqVgAIcPfXo_4.mp4,"(205.21, 209.33)","[0.0, 0.7259, 0.1141, 0.5224]"
10396,QO77MO_AQVA,QO77MO_AQVA_0.mp4,"(82.79, 86.04)","[0.0315, 0.8389, 0.1328, 0.587]"
10397,eWP8JMcy3O0,eWP8JMcy3O0_3.mp4,"(101.77, 115.66)","[0.0, 0.8389, 0.4026, 0.8745]"
10398,Zp38qups8bI,Zp38qups8bI_0.mp4,"(33.37, 36.45)","[0.0, 0.7185, 0.3719, 0.776]"
10399,gp8OWUqg4r4,gp8OWUqg4r4_3.mp4,"(78.29, 83.0)","[0.0, 0.7426, 0.4339, 0.8516]"
10400,V26hcTgoDLY,V26hcTgoDLY_2.mp4,"(118.54, 122.79)","[0.0, 0.8463, 0.1531, 0.6292]"
10401,XZ64mhpOUKc,XZ64mhpOUKc_1.mp4,"(65.0, 69.14)","[0.0, 0.7815, 0.1531, 0.5927]"
10402,iIXQLZWp0Cw,iIXQLZWp0Cw_3.mp4,"(165.71, 170.0)","[0.0, 0.5481, 0.3089, 0.6172]"
10403,A4iXXQr7tqw,A4iXXQr7tqw_0.mp4,"(24.19, 27.82)","[0.0611, 0.6241, 0.2141, 0.5307]"
10404,NC2bnwaShGs,NC2bnwaShGs_1.mp4,"(91.76, 103.02)","[0.0, 0.7926, 0.138, 0.5839]"
10405,RyR51MqOl5I,RyR51MqOl5I_0.mp4,"(0.0, 5.46)","[0.0611, 0.7426, 0.3182, 0.7016]"
10406,tUoMib-Z7eI,tUoMib-Z7eI_0.mp4,"(243.38, 246.81)","[0.0, 0.7889, 0.1992, 0.643]"
10407,Zp38qups8bI,Zp38qups8bI_1.mp4,"(57.68, 65.36)","[0.0, 0.7426, 0.3745, 0.7922]"
10408,8X2_CDscyg0,8X2_CDscyg0_2.mp4,"(106.82, 110.19)","[0.0, 0.5407, 0.2161, 0.5203]"
10409,eWP8JMcy3O0,eWP8JMcy3O0_2.mp4,"(84.25, 87.63)","[0.0, 0.8315, 0.4656, 0.9333]"
10410,CFOC-_DYKXk,CFOC-_DYKXk_1.mp4,"(48.38, 53.22)","[0.2028, 0.6935, 0.5786, 0.8547]"
10411,XZ64mhpOUKc,XZ64mhpOUKc_0.mp4,"(56.99, 60.29)","[0.0111, 0.6241, 0.2333, 0.5781]"
10412,gp8OWUqg4r4,gp8OWUqg4r4_2.mp4,"(67.98, 77.91)","[0.0, 0.8963, 0.3984, 0.9026]"
10413,gEvU29fG-Uc,gEvU29fG-Uc_0.mp4,"(14.31, 17.48)","[0.0, 0.5722, 0.4026, 0.7245]"
10414,wsIybRQaDE4,wsIybRQaDE4_0.mp4,"(3.92, 8.8)","[0.0, 0.9296, 0.2172, 0.7401]"
10415,DX1p8C_FuxU,DX1p8C_FuxU_0.mp4,"(94.51, 97.64)","[0.0, 0.6833, 0.2609, 0.6453]"
10416,A4iXXQr7tqw,A4iXXQr7tqw_1.mp4,"(74.24, 80.62)","[0.0, 0.9519, 0.2906, 0.826]"
10417,iIXQLZWp0Cw,iIXQLZWp0Cw_2.mp4,"(131.51, 134.51)","[0.0, 0.4889, 0.4021, 0.6771]"
10418,NC2bnwaShGs,NC2bnwaShGs_0.mp4,"(70.9, 76.03)","[0.0, 0.7944, 0.1344, 0.5813]"
10419,7aW8QnLYxY4,7aW8QnLYxY4_0.mp4,"(86.0, 90.72)","[0.1019, 0.7333, 0.2026, 0.5578]"
10420,UkDKxprXy_0,UkDKxprXy_0_3.mp4,"(75.91, 79.16)","[0.0222, 0.7463, 0.3568, 0.7641]"
10421,xCvyw2bipUM,xCvyw2bipUM_1.mp4,"(27.53, 32.24)","[0.0, 0.7537, 0.3891, 0.813]"
10422,sd2pBde6gkw,sd2pBde6gkw_6.mp4,"(107.61, 111.57)","[0.0343, 0.6824, 0.175, 0.5396]"
10423,2Qz0AREgsdQ,2Qz0AREgsdQ_2.mp4,"(38.41, 44.29)","[0.1185, 0.7037, 0.5833, 0.9125]"
10424,D9nUmMrpmpo,D9nUmMrpmpo_0.mp4,"(5.84, 9.88)","[0.0287, 0.5306, 0.2896, 0.5719]"
10425,tOcnYAE2i4Q,tOcnYAE2i4Q_2.mp4,"(45.05, 48.51)","[0.0, 0.7889, 0.5563, 1.0]"
10426,0zgTcrZ5030,0zgTcrZ5030_0.mp4,"(13.35, 16.98)","[0.0204, 0.5741, 0.2339, 0.5453]"
10427,SqSZ5RSaT8k,SqSZ5RSaT8k_0.mp4,"(77.29, 83.67)","[0.0, 0.8259, 0.412, 0.8766]"
10428,zzUYkxN11P4,zzUYkxN11P4_0.mp4,"(58.39, 62.27)","[0.0, 1.0, 0.0984, 0.6609]"
10429,GcB7m_3Tlv8,GcB7m_3Tlv8_1.mp4,"(30.03, 33.45)","[0.0, 0.5685, 0.1969, 0.5167]"
10430,DxSTRYmuKLQ,DxSTRYmuKLQ_0.mp4,"(127.63, 132.72)","[0.0093, 0.6426, 0.2771, 0.6333]"
10431,elwNOiCaRIs,elwNOiCaRIs_0.mp4,"(83.42, 86.46)","[0.0713, 0.7454, 0.2823, 0.6615]"
10432,0_UCPY-mSZU,0_UCPY-mSZU_1.mp4,"(104.19, 108.23)","[0.0, 0.6519, 0.4167, 0.7833]"
10433,sd2pBde6gkw,sd2pBde6gkw_7.mp4,"(135.97, 139.85)","[0.0, 0.6667, 0.2531, 0.6281]"
10434,X6rSp-mLeLM,X6rSp-mLeLM_0.mp4,"(20.9, 23.98)","[0.0, 0.7741, 0.2495, 0.6849]"
10435,D9nUmMrpmpo,D9nUmMrpmpo_1.mp4,"(34.2, 39.83)","[0.0333, 0.5296, 0.2943, 0.5734]"
10436,tOcnYAE2i4Q,tOcnYAE2i4Q_3.mp4,"(51.72, 54.68)","[0.0278, 0.6222, 0.5958, 0.9302]"
10437,UkDKxprXy_0,UkDKxprXy_0_2.mp4,"(47.55, 61.69)","[0.0, 0.9259, 0.3057, 0.8266]"
10438,xCvyw2bipUM,xCvyw2bipUM_0.mp4,"(13.89, 18.81)","[0.0, 0.7333, 0.2771, 0.6896]"
10439,7aW8QnLYxY4,7aW8QnLYxY4_1.mp4,"(91.01, 96.43)","[0.0, 0.713, 0.3406, 0.7417]"
10440,UxHXWhEq5lo,UxHXWhEq5lo_0.mp4,"(91.8, 96.72)","[0.0861, 0.7731, 0.163, 0.5495]"
10441,GcB7m_3Tlv8,GcB7m_3Tlv8_0.mp4,"(20.02, 29.82)","[0.0, 0.8852, 0.351, 0.849]"
10442,zzUYkxN11P4,zzUYkxN11P4_1.mp4,"(101.85, 106.02)","[0.0, 0.8315, 0.1979, 0.6656]"
10443,elwNOiCaRIs,elwNOiCaRIs_1.mp4,"(103.44, 107.57)","[0.0, 0.8685, 0.2583, 0.7469]"
10444,hSvJRk5OH_o,hSvJRk5OH_o_2.mp4,"(118.62, 123.12)","[0.0, 0.8556, 0.1984, 0.6797]"
10445,0zgTcrZ5030,0zgTcrZ5030_1.mp4,"(65.11, 68.82)","[0.0, 0.7963, 0.4229, 0.8708]"
10446,rMH3omIA15k,rMH3omIA15k_1.mp4,"(140.14, 143.6)","[0.0, 0.9019, 0.3167, 0.824]"
10447,6H3eyZdo0ag,6H3eyZdo0ag_3.mp4,"(77.58, 82.17)","[0.0, 0.9537, 0.3615, 0.8979]"
10448,pZf8dSoLRxY,pZf8dSoLRxY_1.mp4,"(120.41, 123.46)","[0.0, 0.7759, 0.4599, 0.8964]"
10449,8G3H-qnJCP0,8G3H-qnJCP0_0.mp4,"(96.3, 104.6)","[0.0, 0.937, 0.2875, 0.8146]"
10450,k7_V-3ApEiM,k7_V-3ApEiM_2.mp4,"(96.93, 100.48)","[0.12, 0.7577, 0.1005, 0.5297]"
10451,MuW72eVCQno,MuW72eVCQno_1.mp4,"(112.61, 116.49)","[0.0, 0.9037, 0.3318, 0.8401]"
10452,xyh6G8sAoyg,xyh6G8sAoyg_68.mp4,"(1624.12, 1637.25)","[0.0, 0.8704, 0.3036, 0.7932]"
10453,rxno2wz0eKc,rxno2wz0eKc_0.mp4,"(16.18, 19.52)","[0.087, 0.5981, 0.4083, 0.6958]"
10454,YyQyDotmWXU,YyQyDotmWXU_3.mp4,"(86.75, 90.55)","[0.1704, 0.7296, 0.2073, 0.5219]"
10455,_iUWKODwAN8,_iUWKODwAN8_1.mp4,"(63.98, 68.99)","[0.0, 0.6111, 0.399, 0.7427]"
10456,cAYVS8aRQ1U,cAYVS8aRQ1U_0.mp4,"(41.71, 45.13)","[0.0, 0.8333, 0.3667, 0.8354]"
10457,SCqvldpfZrw,SCqvldpfZrw_2.mp4,"(52.72, 63.56)","[0.1537, 0.6463, 0.2026, 0.4797]"
10458,yygkcTQjw7s,yygkcTQjw7s_0.mp4,"(104.85, 122.79)","[0.0, 0.713, 0.2974, 0.6984]"
10459,ihj2DgVQbwk,ihj2DgVQbwk_4.mp4,"(52.55, 56.18)","[0.0472, 0.6731, 0.5052, 0.8573]"
10460,damGbLRfBs0,damGbLRfBs0_6.mp4,"(67.61, 74.49)","[0.0241, 0.5463, 0.1974, 0.4911]"
10461,bCLTAaa3qMM,bCLTAaa3qMM_0.mp4,"(5.84, 13.51)","[0.0, 0.7185, 0.4255, 0.8297]"
10462,RA-QX3CBTqI,RA-QX3CBTqI_0.mp4,"(7.51, 12.51)","[0.0, 0.7574, 0.4505, 0.8766]"
10463,nk11grUHoVU,nk11grUHoVU_0.mp4,"(45.5, 49.72)","[0.0, 0.7, 0.1609, 0.5547]"
10464,DCThJoIT-bY,DCThJoIT-bY_6.mp4,"(120.12, 127.67)","[0.0, 0.5231, 0.112, 0.4068]"
10465,SFzxuEm9MyM,SFzxuEm9MyM_2.mp4,"(114.49, 117.78)","[0.1009, 0.688, 0.4844, 0.8146]"
10466,Jf8OtaR_9MM,Jf8OtaR_9MM_6.mp4,"(121.79, 125.88)","[0.0, 0.7093, 0.1943, 0.5932]"
10467,h9seNVqLpWE,h9seNVqLpWE_1.mp4,"(40.17, 45.55)","[0.0, 0.8907, 0.1901, 0.6911]"
10468,cAYVS8aRQ1U,cAYVS8aRQ1U_1.mp4,"(48.38, 56.1)","[0.0, 0.9296, 0.3745, 0.8974]"
10469,SCqvldpfZrw,SCqvldpfZrw_3.mp4,"(65.23, 68.44)","[0.1204, 0.737, 0.3208, 0.6677]"
10470,5enqrVvjxg0,5enqrVvjxg0_0.mp4,"(37.54, 41.62)","[0.0, 0.9556, 0.1276, 0.6651]"
10471,ihj2DgVQbwk,ihj2DgVQbwk_5.mp4,"(56.72, 61.39)","[0.0306, 0.625, 0.1542, 0.4885]"
10472,p3ZnaRMhD_A,p3ZnaRMhD_A_0.mp4,"(50.05, 70.03)","[0.0083, 0.8843, 0.2693, 0.762]"
10473,MuW72eVCQno,MuW72eVCQno_0.mp4,"(14.18, 18.52)","[0.1065, 0.838, 0.1922, 0.6036]"
10474,xyh6G8sAoyg,xyh6G8sAoyg_69.mp4,"(1637.42, 1657.38)","[0.0093, 0.6667, 0.2349, 0.6047]"
10475,rxno2wz0eKc,rxno2wz0eKc_1.mp4,"(59.89, 63.44)","[0.1593, 0.7074, 0.3286, 0.637]"
10476,6H3eyZdo0ag,6H3eyZdo0ag_2.mp4,"(71.74, 77.45)","[0.0, 0.9407, 0.0823, 0.6115]"
10477,k7_V-3ApEiM,k7_V-3ApEiM_3.mp4,"(111.24, 114.2)","[0.0, 0.8096, 0.0724, 0.6172]"
10478,07YuuA_2O9w,07YuuA_2O9w_0.mp4,"(86.29, 90.13)","[0.0, 0.837, 0.4177, 0.8885]"
10479,8rlAQ3q4RDk,8rlAQ3q4RDk_0.mp4,"(14.68, 19.77)","[0.1491, 0.6528, 0.5427, 0.826]"
10480,YyQyDotmWXU,YyQyDotmWXU_2.mp4,"(71.74, 79.29)","[0.0, 0.8019, 0.4135, 0.8646]"
10481,DCThJoIT-bY,DCThJoIT-bY_7.mp4,"(134.3, 137.85)","[0.0, 0.8574, 0.4177, 0.9]"
10482,dZmGh0bXqqw,dZmGh0bXqqw_4.mp4,"(33.37, 38.5)","[0.0, 0.7704, 0.3552, 0.7885]"
10483,btfIH4Q2BQA,btfIH4Q2BQA_2.mp4,"(63.02, 70.65)","[0.0407, 0.7111, 0.2083, 0.5854]"
10484,ytxEldPKnyA,ytxEldPKnyA_0.mp4,"(115.16, 118.2)","[0.1269, 0.6009, 0.2844, 0.551]"
10485,Jf8OtaR_9MM,Jf8OtaR_9MM_7.mp4,"(125.96, 133.76)","[0.0009, 0.7194, 0.3891, 0.7932]"
10486,nk11grUHoVU,nk11grUHoVU_1.mp4,"(50.09, 54.43)","[0.0407, 0.5704, 0.2953, 0.5932]"
10487,lPrJqB8ljAE,lPrJqB8ljAE_1.mp4,"(55.06, 58.93)","[0.0, 0.737, 0.3193, 0.7339]"
10488,W18J6bcq9YI,W18J6bcq9YI_2.mp4,"(69.69, 74.66)","[0.0148, 0.6222, 0.5073, 0.849]"
10489,gijYgnVD9vo,gijYgnVD9vo_4.mp4,"(86.92, 90.88)","[0.0, 0.8926, 0.1469, 0.649]"
10490,hLMaA6ltatA,hLMaA6ltatA_2.mp4,"(106.48, 109.69)","[0.0, 0.85, 0.2083, 0.6865]"
10491,Y9QI_u0OLBw,Y9QI_u0OLBw_1.mp4,"(47.55, 56.93)","[0.0019, 0.6222, 0.3578, 0.7068]"
10492,xO7O6zwFZ1k,xO7O6zwFZ1k_1.mp4,"(89.26, 100.81)","[0.0, 0.8389, 0.1365, 0.6083]"
10493,zPuVP5U-xag,zPuVP5U-xag_0.mp4,"(68.23, 72.53)","[0.0, 0.75, 0.2651, 0.687]"
10494,CiLf_OrlrL4,CiLf_OrlrL4_5.mp4,"(31.7, 40.29)","[0.0, 0.8815, 0.1562, 0.6521]"
10495,2UYrsFeBZoI,2UYrsFeBZoI_0.mp4,"(29.2, 32.45)","[0.0, 0.9296, 0.1792, 0.7021]"
10496,KmdBHOUCDnM,KmdBHOUCDnM_3.mp4,"(59.23, 63.4)","[0.0, 0.9852, 0.2958, 0.85]"
10497,3DYcSm4ibOY,3DYcSm4ibOY_2.mp4,"(181.26, 196.15)","[0.0, 0.7352, 0.5052, 0.9187]"
10498,YpDpOphD1zo,YpDpOphD1zo_0.mp4,"(66.02, 69.65)","[0.0, 0.9222, 0.4813, 1.0]"
10499,jesmSJxswh4,jesmSJxswh4_1.mp4,"(119.37, 122.75)","[0.0, 0.8315, 0.238, 0.7057]"
10500,n1VEmXiaFY4,n1VEmXiaFY4_3.mp4,"(159.58, 164.87)","[0.075, 0.6417, 0.1802, 0.499]"
10501,tD4MidQ3KeE,tD4MidQ3KeE_4.mp4,"(76.95, 80.71)","[0.0, 0.9667, 0.4245, 0.9682]"
10502,rmE6nTzmDqI,rmE6nTzmDqI_0.mp4,"(2.5, 6.09)","[0.0935, 0.7454, 0.4281, 0.7948]"
10503,7mRpVdjEMjU,7mRpVdjEMjU_0.mp4,"(0.83, 5.63)","[0.0269, 0.538, 0.3922, 0.6797]"
10504,a6XtVMtUZI8,a6XtVMtUZI8_0.mp4,"(27.78, 31.2)","[0.0815, 0.7481, 0.1839, 0.5589]"
10505,gjuizikJ2bk,gjuizikJ2bk_10.mp4,"(91.8, 95.01)","[0.0435, 0.7583, 0.0922, 0.4943]"
10506,Ixggr1vrTUQ,Ixggr1vrTUQ_4.mp4,"(72.57, 76.37)","[0.0, 0.7944, 0.4557, 0.9026]"
10507,iTQ4b0d3HxM,iTQ4b0d3HxM_4.mp4,"(111.03, 114.28)","[0.0, 0.863, 0.5146, 1.0]"
10508,ULrL3_mPQFg,ULrL3_mPQFg_1.mp4,"(134.3, 138.89)","[0.0463, 0.6815, 0.3672, 0.7245]"
10509,xO7O6zwFZ1k,xO7O6zwFZ1k_0.mp4,"(66.98, 74.99)","[0.0, 0.7241, 0.1802, 0.5875]"
10510,h1L68qtnolE,h1L68qtnolE_3.mp4,"(89.42, 93.68)","[0.0, 0.9167, 0.2333, 0.749]"
10511,2UYrsFeBZoI,2UYrsFeBZoI_1.mp4,"(65.94, 68.99)","[0.0454, 0.7972, 0.1672, 0.5901]"
10512,KmdBHOUCDnM,KmdBHOUCDnM_2.mp4,"(37.58, 41.67)","[0.0, 0.85, 0.2177, 0.6958]"
10513,c0G7U-A8Qh8,c0G7U-A8Qh8_0.mp4,"(16.02, 19.15)","[0.0125, 0.8792, 0.3812, 0.8688]"
10514,ShwCEMe6wFs,ShwCEMe6wFs_2.mp4,"(95.1, 98.47)","[0.0324, 0.6028, 0.4193, 0.7401]"
10515,lPrJqB8ljAE,lPrJqB8ljAE_0.mp4,"(28.36, 31.82)","[0.0, 0.813, 0.1646, 0.6219]"
10516,tgHcYxKjwVE,tgHcYxKjwVE_2.mp4,"(76.45, 79.58)","[0.0528, 0.5343, 0.249, 0.5198]"
10517,n1VEmXiaFY4,n1VEmXiaFY4_2.mp4,"(154.57, 159.45)","[0.0, 0.8944, 0.4151, 0.9182]"
10518,tD4MidQ3KeE,tD4MidQ3KeE_5.mp4,"(81.12, 85.09)","[0.0, 0.9481, 0.0656, 0.599]"
10519,Sf0nDdUDxFU,Sf0nDdUDxFU_0.mp4,"(7.13, 11.3)","[0.0, 0.7648, 0.3365, 0.7667]"
10520,oQApWniXQS4,oQApWniXQS4_0.mp4,"(84.58, 87.84)","[0.0, 0.637, 0.3203, 0.6786]"
10521,a6XtVMtUZI8,a6XtVMtUZI8_1.mp4,"(55.47, 61.06)","[0.0704, 0.6463, 0.5844, 0.9083]"
10522,rmE6nTzmDqI,rmE6nTzmDqI_1.mp4,"(29.2, 37.08)","[0.0472, 0.5565, 0.1281, 0.4146]"
10523,7mRpVdjEMjU,7mRpVdjEMjU_1.mp4,"(8.34, 12.55)","[0.0639, 0.538, 0.4151, 0.6818]"
10524,gjuizikJ2bk,gjuizikJ2bk_11.mp4,"(133.51, 136.64)","[0.0, 0.8685, 0.1151, 0.6036]"
10525,YpDpOphD1zo,YpDpOphD1zo_1.mp4,"(130.26, 135.09)","[0.0, 1.0, 0.0682, 0.6307]"
10526,Sp_ZkjTIRiI,Sp_ZkjTIRiI_2.mp4,"(91.01, 94.26)","[0.0, 0.7093, 0.3521, 0.751]"
10527,3DYcSm4ibOY,3DYcSm4ibOY_3.mp4,"(196.24, 205.66)","[0.0435, 0.7583, 0.1724, 0.5745]"
10528,jesmSJxswh4,jesmSJxswh4_0.mp4,"(84.67, 88.13)","[0.075, 0.8676, 0.0729, 0.5188]"
10529,ttOuvmYYeps,ttOuvmYYeps_5.mp4,"(158.16, 178.14)","[0.0, 0.7907, 0.2901, 0.7349]"
10530,7HEi1kmCzEY,7HEi1kmCzEY_2.mp4,"(119.87, 123.12)","[0.0, 0.9759, 0.0448, 0.5938]"
10531,MM1no56lIjw,MM1no56lIjw_0.mp4,"(94.76, 98.18)","[0.0, 0.787, 0.0938, 0.5365]"
10532,0H8EmzfVSbg,0H8EmzfVSbg_3.mp4,"(72.74, 75.99)","[0.1028, 0.7454, 0.2286, 0.5901]"
10533,tV7wQ19UBqg,tV7wQ19UBqg_3.mp4,"(206.04, 209.33)","[0.0361, 0.8083, 0.5026, 0.937]"
10534,lO0n26I-JVE,lO0n26I-JVE_0.mp4,"(125.25, 129.17)","[0.0, 0.7574, 0.4, 0.826]"
10535,M9FAInQwCm0,M9FAInQwCm0_0.mp4,"(15.89, 19.89)","[0.0, 0.8, 0.3839, 0.8339]"
10536,El3bX-qrRQk,El3bX-qrRQk_0.mp4,"(149.32, 152.36)","[0.0, 0.9833, 0.3953, 0.9484]"
10537,9QbAjQH3EAY,9QbAjQH3EAY_1.mp4,"(75.08, 81.46)","[0.0, 0.5, 0.2036, 0.4849]"
10538,ZMplRnotp8M,ZMplRnotp8M_2.mp4,"(98.56, 103.77)","[0.1917, 0.6657, 0.2927, 0.5594]"
10539,aGAInDBQOoE,aGAInDBQOoE_10.mp4,"(81.75, 85.17)","[0.0, 0.8437, 0.0729, 0.6406]"
10540,mFH_r2w28rM,mFH_r2w28rM_6.mp4,"(121.0, 125.08)","[0.0824, 0.612, 0.513, 0.8109]"
10541,nOpwufXdkIk,nOpwufXdkIk_1.mp4,"(72.57, 88.84)","[0.0, 0.8519, 0.1906, 0.6698]"
10542,UZRXeD9qp1I,UZRXeD9qp1I_0.mp4,"(87.55, 91.93)","[0.0, 0.7056, 0.1891, 0.5859]"
10543,63Lf9kwyWd4,63Lf9kwyWd4_0.mp4,"(40.87, 44.0)","[0.025, 0.6287, 0.251, 0.5906]"
10544,6loInvUSYEM,6loInvUSYEM_0.mp4,"(17.52, 20.85)","[0.0, 0.963, 0.2568, 0.7984]"
10545,oA-dHypOn9M,oA-dHypOn9M_0.mp4,"(56.72, 61.48)","[0.0, 0.7685, 0.3187, 0.751]"
10546,0H8EmzfVSbg,0H8EmzfVSbg_2.mp4,"(67.65, 72.28)","[0.0074, 0.5426, 0.4286, 0.7297]"
10547,tV7wQ19UBqg,tV7wQ19UBqg_2.mp4,"(174.38, 180.97)","[0.0, 0.8667, 0.4031, 0.8906]"
10548,NOACyJ1CYfo,NOACyJ1CYfo_0.mp4,"(136.22, 139.85)","[0.0, 0.9815, 0.1802, 0.7323]"
10549,9QbAjQH3EAY,9QbAjQH3EAY_0.mp4,"(39.21, 42.33)","[0.0278, 0.5167, 0.1557, 0.4307]"
10550,ZMplRnotp8M,ZMplRnotp8M_3.mp4,"(104.27, 116.91)","[0.0704, 0.7315, 0.4578, 0.8297]"
10551,7RBqyBb-MlU,7RBqyBb-MlU_1.mp4,"(54.8, 58.98)","[0.0, 0.5417, 0.4286, 0.7339]"
10552,_NcD2k_QmgQ,_NcD2k_QmgQ_0.mp4,"(33.2, 37.75)","[0.0, 0.8204, 0.1708, 0.6323]"
10553,lO0n26I-JVE,lO0n26I-JVE_1.mp4,"(129.42, 132.59)","[0.0102, 0.6176, 0.2115, 0.5531]"
10554,M9FAInQwCm0,M9FAInQwCm0_1.mp4,"(23.4, 29.03)","[0.0, 0.887, 0.3484, 0.8474]"
10555,D3PcFuLPhG4,D3PcFuLPhG4_0.mp4,"(70.49, 73.87)","[0.0435, 0.7083, 0.224, 0.5979]"
10556,K_MIECLQ6vU,K_MIECLQ6vU_0.mp4,"(101.23, 106.98)","[0.0231, 0.538, 0.3339, 0.6234]"
10557,MM1no56lIjw,MM1no56lIjw_1.mp4,"(98.93, 101.89)","[0.0, 0.7407, 0.4443, 0.8609]"
10558,eWL0obbYYOE,eWL0obbYYOE_0.mp4,"(74.49, 81.33)","[0.0, 0.6444, 0.3719, 0.7344]"
10559,UZRXeD9qp1I,UZRXeD9qp1I_1.mp4,"(155.99, 159.16)","[0.0, 0.5944, 0.4901, 0.8245]"
10560,nOpwufXdkIk,nOpwufXdkIk_0.mp4,"(46.71, 49.67)","[0.0, 0.8148, 0.1557, 0.6141]"
