,VideoId,SaveIdName,Time,Bbox
5356,1Hn1YTk9Ckk,1Hn1YTk9Ckk_2.mp4,"(202.58, 206.83)","[0.0852, 0.7556, 0.6042, 0.9812]"
5357,TyS98_jQIA0,TyS98_jQIA0_6.mp4,"(129.96, 133.63)","[0.0926, 0.763, 0.3302, 0.7073]"
5358,jBvjrK-pgrA,jBvjrK-pgrA_13.mp4,"(927.16, 930.86)","[0.0241, 0.5519, 0.4526, 0.7495]"
5359,fR12ZWgsKyA,fR12ZWgsKyA_1.mp4,"(27.11, 33.74)","[0.0, 0.9426, 0.1729, 0.7031]"
5360,pOPoWF3vvR4,pOPoWF3vvR4_5.mp4,"(91.76, 96.05)","[0.0, 0.9833, 0.0766, 0.6297]"
5361,hIrly-jdobo,hIrly-jdobo_9.mp4,"(184.35, 188.98)","[0.0, 0.6, 0.4688, 0.8063]"
5362,UzTveNwweRM,UzTveNwweRM_0.mp4,"(1.75, 5.05)","[0.0, 0.8241, 0.3432, 0.8068]"
5363,BNNVN2lIj2w,BNNVN2lIj2w_0.mp4,"(12.51, 15.52)","[0.0139, 0.5213, 0.563, 0.8484]"
5364,kqBMHRX-c-4,kqBMHRX-c-4_1.mp4,"(113.53, 126.17)","[0.0, 0.7315, 0.4234, 0.8349]"
5365,zs5bqvL5Wh4,zs5bqvL5Wh4_2.mp4,"(44.21, 49.3)","[0.0, 0.8907, 0.4635, 0.9646]"
5366,1UzpiYrUfxE,1UzpiYrUfxE_0.mp4,"(150.94, 153.95)","[0.0, 0.7889, 0.4031, 0.8469]"
5367,8JhRzlsZPas,8JhRzlsZPas_0.mp4,"(44.63, 64.61)","[0.0, 0.7722, 0.3427, 0.7771]"
5368,V9E9Nce1dC0,V9E9Nce1dC0_1.mp4,"(78.41, 82.21)","[0.0, 0.5389, 0.237, 0.5401]"
5369,kWjZx3bSDHI,kWjZx3bSDHI_5.mp4,"(82.21, 85.29)","[0.1611, 0.6833, 0.537, 0.8307]"
5370,JWLd18_ViOM,JWLd18_ViOM_0.mp4,"(0.0, 3.92)","[0.0833, 0.5981, 0.4313, 0.7208]"
5371,B86JJELi5Tg,B86JJELi5Tg_1.mp4,"(36.24, 39.5)","[0.1222, 0.737, 0.2682, 0.6141]"
5372,xgMGnhrKZQI,xgMGnhrKZQI_44.mp4,"(949.21, 963.21)","[0.0444, 0.6463, 0.3682, 0.7068]"
5373,BNNVN2lIj2w,BNNVN2lIj2w_1.mp4,"(134.63, 138.05)","[0.0, 0.8815, 0.2401, 0.7359]"
5374,kqBMHRX-c-4,kqBMHRX-c-4_0.mp4,"(107.23, 113.45)","[0.0639, 0.6398, 0.4708, 0.7948]"
5375,xu_UgfGriXA,xu_UgfGriXA_63.mp4,"(1734.93, 1737.9)","[0.0, 0.5926, 0.3424, 0.6758]"
5376,qqhyIIZt87A,qqhyIIZt87A_0.mp4,"(57.81, 61.44)","[0.1583, 0.7546, 0.4052, 0.7406]"
5377,h5EmJ374vyU,h5EmJ374vyU_0.mp4,"(10.01, 13.85)","[0.0, 0.9167, 0.3401, 0.8557]"
5378,jBvjrK-pgrA,jBvjrK-pgrA_12.mp4,"(921.15, 924.49)","[0.0491, 0.6083, 0.4245, 0.7391]"
5379,pOPoWF3vvR4,pOPoWF3vvR4_4.mp4,"(75.08, 79.16)","[0.0, 0.8111, 0.1604, 0.6167]"
5380,V6SMgd9L6Z0,V6SMgd9L6Z0_0.mp4,"(73.41, 76.7)","[0.1019, 0.7222, 0.2609, 0.6099]"
5381,hLbozjgBIE0,hLbozjgBIE0_6.mp4,"(111.78, 117.03)","[0.0, 0.937, 0.2172, 0.7443]"
5382,hIrly-jdobo,hIrly-jdobo_8.mp4,"(163.5, 170.21)","[0.0, 0.5444, 0.2651, 0.5714]"
5383,fR12ZWgsKyA,fR12ZWgsKyA_0.mp4,"(16.27, 26.86)","[0.0, 0.9352, 0.4026, 0.9286]"
5384,EpcWBu5f2uY,EpcWBu5f2uY_1.mp4,"(75.53, 81.41)","[0.0, 0.4944, 0.5672, 0.8453]"
5385,JWLd18_ViOM,JWLd18_ViOM_1.mp4,"(20.02, 24.32)","[0.05, 0.6685, 0.3854, 0.7333]"
5386,6cd9-3Rbly0,6cd9-3Rbly0_1.mp4,"(46.71, 49.72)","[0.0, 0.8278, 0.4271, 0.8927]"
5387,kWjZx3bSDHI,kWjZx3bSDHI_4.mp4,"(73.03, 76.12)","[0.0, 0.763, 0.0979, 0.5271]"
5388,2fcWGB-RABM,2fcWGB-RABM_0.mp4,"(55.06, 59.56)","[0.1759, 0.9074, 0.3276, 0.7391]"
5389,B86JJELi5Tg,B86JJELi5Tg_0.mp4,"(27.82, 31.57)","[0.0, 0.5907, 0.1922, 0.5245]"
5390,zs5bqvL5Wh4,zs5bqvL5Wh4_3.mp4,"(50.05, 53.93)","[0.0, 0.763, 0.0984, 0.5276]"
5391,V9E9Nce1dC0,V9E9Nce1dC0_0.mp4,"(72.57, 76.45)","[0.0, 0.6204, 0.2214, 0.5703]"
5392,8JhRzlsZPas,8JhRzlsZPas_1.mp4,"(70.95, 83.33)","[0.0074, 0.7537, 0.3943, 0.8141]"
5393,1UzpiYrUfxE,1UzpiYrUfxE_1.mp4,"(168.5, 171.63)","[0.0287, 0.5509, 0.3141, 0.6078]"
5394,n5B5fsGGCpE,n5B5fsGGCpE_0.mp4,"(19.19, 26.03)","[0.0, 0.7667, 0.1281, 0.5594]"
5395,YR4qgOi7VQ0,YR4qgOi7VQ0_0.mp4,"(25.11, 28.74)","[0.0352, 0.6815, 0.4859, 0.8495]"
5396,oBvB83S_U4w,oBvB83S_U4w_4.mp4,"(70.9, 76.16)","[0.0426, 0.8167, 0.4906, 0.926]"
5397,DuZ8h9OKxcM,DuZ8h9OKxcM_0.mp4,"(15.02, 18.23)","[0.0, 0.5574, 0.4844, 0.7979]"
5398,Q_GqOe9HFRY,Q_GqOe9HFRY_1.mp4,"(130.13, 133.09)","[0.0398, 0.7509, 0.1755, 0.5755]"
5399,xW0Babu_t8U,xW0Babu_t8U_3.mp4,"(85.13, 88.8)","[0.0, 0.8556, 0.1641, 0.6453]"
5400,fFUR02kaGTQ,fFUR02kaGTQ_2.mp4,"(25.86, 34.95)","[0.0, 0.6944, 0.4036, 0.7943]"
5401,T3Hjiv-zUos,T3Hjiv-zUos_1.mp4,"(120.12, 125.63)","[0.0, 0.7796, 0.2333, 0.6719]"
5402,rhfBzC5A79o,rhfBzC5A79o_0.mp4,"(27.53, 31.24)","[0.0, 0.7833, 0.4573, 0.8979]"
5403,j9H76vcQ-wQ,j9H76vcQ-wQ_1.mp4,"(50.93, 53.85)","[0.1361, 0.7769, 0.4292, 0.7896]"
5404,-HF7vQHhp3c,-HF7vQHhp3c_2.mp4,"(45.88, 52.3)","[0.0, 0.7296, 0.3599, 0.7703]"
5405,bJSDrRcwwKQ,bJSDrRcwwKQ_9.mp4,"(130.13, 135.18)","[0.038, 0.7176, 0.45, 0.8323]"
5406,AiZf4-eJQUA,AiZf4-eJQUA_2.mp4,"(116.78, 123.37)","[0.0, 0.6981, 0.1099, 0.5026]"
5407,GyzdDgBfnXc,GyzdDgBfnXc_1.mp4,"(25.86, 29.7)","[0.0, 0.9685, 0.1792, 0.724]"
5408,5Ugqj1RATYE,5Ugqj1RATYE_1.mp4,"(108.48, 113.7)","[0.0, 0.5815, 0.1917, 0.5188]"
5409,EzxET3KpvSM,EzxET3KpvSM_1.mp4,"(12.51, 16.39)","[0.0, 0.85, 0.0938, 0.5719]"
5410,Hj52vD7KGxs,Hj52vD7KGxs_2.mp4,"(120.75, 124.58)","[0.0, 0.6056, 0.3594, 0.7]"
5411,_UledOmoM-Q,_UledOmoM-Q_0.mp4,"(8.8, 15.6)","[0.0, 0.8963, 0.1771, 0.6813]"
5412,z3hS8UTdwXU,z3hS8UTdwXU_5.mp4,"(185.89, 189.11)","[0.0, 0.7852, 0.1089, 0.5505]"
5413,yLtC-gH6ktw,yLtC-gH6ktw_1.mp4,"(77.62, 81.41)","[0.0, 0.8519, 0.3974, 0.8766]"
5414,azkJMOVoNys,azkJMOVoNys_7.mp4,"(75.91, 93.93)","[0.0, 0.7759, 0.4026, 0.8391]"
5415,Q_GqOe9HFRY,Q_GqOe9HFRY_0.mp4,"(99.27, 102.35)","[0.038, 0.7472, 0.4141, 0.813]"
5416,T3Hjiv-zUos,T3Hjiv-zUos_0.mp4,"(99.31, 103.1)","[0.0, 0.5722, 0.3719, 0.6937]"
5417,rhfBzC5A79o,rhfBzC5A79o_1.mp4,"(35.87, 39.41)","[0.0787, 0.6528, 0.2615, 0.5844]"
5418,j9H76vcQ-wQ,j9H76vcQ-wQ_0.mp4,"(5.05, 8.34)","[0.0, 0.8222, 0.4141, 0.8766]"
5419,bJSDrRcwwKQ,bJSDrRcwwKQ_8.mp4,"(109.28, 115.16)","[0.0, 0.9907, 0.3974, 0.9547]"
5420,xW0Babu_t8U,xW0Babu_t8U_2.mp4,"(75.12, 84.42)","[0.0509, 0.7657, 0.3896, 0.7917]"
5421,UnM6dPbV9Ng,UnM6dPbV9Ng_2.mp4,"(33.62, 43.08)","[0.1565, 0.6861, 0.4417, 0.7396]"
5422,fFUR02kaGTQ,fFUR02kaGTQ_3.mp4,"(56.72, 61.73)","[0.1407, 0.6352, 0.2594, 0.5375]"
5423,YR4qgOi7VQ0,YR4qgOi7VQ0_1.mp4,"(31.78, 39.5)","[0.0, 0.65, 0.4651, 0.8307]"
5424,DuZ8h9OKxcM,DuZ8h9OKxcM_1.mp4,"(90.34, 94.47)","[0.1046, 0.6769, 0.4974, 0.8193]"
5425,ik-j-YdRFV0,ik-j-YdRFV0_4.mp4,"(101.77, 119.99)","[0.0, 0.9093, 0.1005, 0.612]"
5426,Xi3P8vUveVQ,Xi3P8vUveVQ_4.mp4,"(180.18, 183.48)","[0.0867, 0.5573, 0.6833, 1.0]"
5427,azkJMOVoNys,azkJMOVoNys_6.mp4,"(69.24, 72.78)","[0.0, 0.7111, 0.4151, 0.8151]"
5428,5Ugqj1RATYE,5Ugqj1RATYE_0.mp4,"(81.29, 85.34)","[0.0, 0.6407, 0.4432, 0.8036]"
5429,EzxET3KpvSM,EzxET3KpvSM_0.mp4,"(9.18, 12.26)","[0.0083, 0.7157, 0.3849, 0.7828]"
5430,-APnDkqx5CA,-APnDkqx5CA_0.mp4,"(44.88, 56.51)","[0.0, 0.8556, 0.1979, 0.6792]"
5431,GyzdDgBfnXc,GyzdDgBfnXc_0.mp4,"(8.34, 13.64)","[0.0565, 0.738, 0.2521, 0.6354]"
5432,_UledOmoM-Q,_UledOmoM-Q_1.mp4,"(31.32, 34.45)","[0.0, 0.7389, 0.2562, 0.6719]"
5433,z3hS8UTdwXU,z3hS8UTdwXU_4.mp4,"(144.85, 148.48)","[0.0, 0.687, 0.4958, 0.8823]"
5434,yLtC-gH6ktw,yLtC-gH6ktw_0.mp4,"(19.23, 23.19)","[0.0, 0.8444, 0.3771, 0.8521]"
5435,lZ4ouD3RVKU,lZ4ouD3RVKU_0.mp4,"(76.74, 79.79)","[0.0, 0.9407, 0.262, 0.7911]"
5436,RaicjdiN8ag,RaicjdiN8ag_0.mp4,"(77.62, 80.71)","[0.0, 0.8519, 0.4344, 0.9135]"
5437,r3BS4jKjRkc,r3BS4jKjRkc_3.mp4,"(84.25, 104.23)","[0.0, 0.6556, 0.3984, 0.7672]"
5438,UZnEqDr9PKE,UZnEqDr9PKE_0.mp4,"(69.24, 74.28)","[0.0, 0.9407, 0.412, 0.9411]"
5439,SMuET3l5cbc,SMuET3l5cbc_0.mp4,"(65.23, 72.53)","[0.0, 0.9833, 0.0375, 0.5906]"
5440,EK9aDAUBBhE,EK9aDAUBBhE_5.mp4,"(55.06, 60.89)","[0.0463, 0.7222, 0.1844, 0.5646]"
5441,4ipKK450XwM,4ipKK450XwM_1.mp4,"(164.37, 168.46)","[0.0, 0.7593, 0.1375, 0.5646]"
5442,RaicjdiN8ag,RaicjdiN8ag_1.mp4,"(83.46, 93.01)","[0.0, 0.887, 0.4307, 0.9297]"
5443,4Gs6pBwn5w8,4Gs6pBwn5w8_1.mp4,"(71.03, 74.45)","[0.1306, 0.7935, 0.2406, 0.6135]"
5444,dS3kSBVyXxs,dS3kSBVyXxs_0.mp4,"(76.45, 80.79)","[0.0, 0.9352, 0.2521, 0.7781]"
5445,EK9aDAUBBhE,EK9aDAUBBhE_4.mp4,"(50.05, 54.26)","[0.1231, 0.6306, 0.4422, 0.7276]"
5446,4ipKK450XwM,4ipKK450XwM_0.mp4,"(153.53, 161.79)","[0.0, 0.763, 0.137, 0.5661]"
5447,UZnEqDr9PKE,UZnEqDr9PKE_1.mp4,"(76.74, 83.71)","[0.0, 0.7926, 0.4521, 0.8979]"
5448,SMuET3l5cbc,SMuET3l5cbc_1.mp4,"(72.74, 77.2)","[0.0, 0.6185, 0.4036, 0.7516]"
5449,_aePd1mFn7M,_aePd1mFn7M_0.mp4,"(55.89, 59.89)","[0.0, 0.8278, 0.4328, 0.8984]"
5450,r3BS4jKjRkc,r3BS4jKjRkc_2.mp4,"(72.57, 83.71)","[0.0, 0.6426, 0.1182, 0.4797]"
5451,8YQZMbgpmIo,8YQZMbgpmIo_3.mp4,"(153.53, 156.61)","[0.0, 0.5963, 0.4417, 0.7771]"
5452,oY1tp2HG06w,oY1tp2HG06w_1.mp4,"(111.53, 114.82)","[0.0, 0.8389, 0.1573, 0.6292]"
5453,Q9B0pFDCviw,Q9B0pFDCviw_94.mp4,"(1862.43, 1866.53)","[0.0, 0.7667, 0.2555, 0.6867]"
5454,EsTniU7j_yw,EsTniU7j_yw_1.mp4,"(5.88, 9.13)","[0.1139, 0.7083, 0.1833, 0.5177]"
5455,Ogl0mA_15ys,Ogl0mA_15ys_1.mp4,"(64.23, 67.53)","[0.062, 0.7565, 0.1922, 0.5828]"
5456,H_S-IiLQpW4,H_S-IiLQpW4_0.mp4,"(12.93, 16.18)","[0.0, 0.6759, 0.2281, 0.6083]"
5457,qYCEXS6Ws_c,qYCEXS6Ws_c_1.mp4,"(108.9, 114.7)","[0.0731, 0.7824, 0.4349, 0.8339]"
5458,2zSE8r8jU_U,2zSE8r8jU_U_6.mp4,"(144.31, 147.48)","[0.1306, 0.6806, 0.4047, 0.7141]"
5459,aaGlVyyFOl0,aaGlVyyFOl0_2.mp4,"(99.52, 103.31)","[0.1546, 0.712, 0.5396, 0.8531]"
5460,_pin0H9Udho,_pin0H9Udho_0.mp4,"(75.08, 83.54)","[0.0, 0.8685, 0.1677, 0.6562]"
5461,eRJ539f5Ugc,eRJ539f5Ugc_0.mp4,"(66.73, 71.1)","[0.0, 0.9759, 0.1885, 0.7375]"
5462,oxiee4D6q48,oxiee4D6q48_0.mp4,"(48.38, 52.84)","[0.0194, 0.9731, 0.4625, 0.999]"
5463,wEP_8v33-yU,wEP_8v33-yU_2.mp4,"(210.58, 215.25)","[0.0, 0.6556, 0.5234, 0.8922]"
5464,Pyybcu1fS64,Pyybcu1fS64_3.mp4,"(78.41, 98.39)","[0.0, 0.9241, 0.4792, 0.999]"
5465,nZWo6dP2zVw,nZWo6dP2zVw_0.mp4,"(37.54, 40.75)","[0.0, 0.5333, 0.5172, 0.8172]"
5466,01iwPp8hDqU,01iwPp8hDqU_0.mp4,"(0.0, 8.26)","[0.0315, 0.737, 0.3151, 0.712]"
5467,IVglZgrgMpE,IVglZgrgMpE_3.mp4,"(121.54, 126.33)","[0.0, 0.5296, 0.5208, 0.8187]"
5468,jJvvT_Sb0jo,jJvvT_Sb0jo_0.mp4,"(10.84, 17.6)","[0.0, 0.9574, 0.076, 0.6146]"
5469,9RrN7k_5fl4,9RrN7k_5fl4_2.mp4,"(60.94, 66.69)","[0.0, 0.9685, 0.2953, 0.8401]"
5470,_O9lT22rCj8,_O9lT22rCj8_0.mp4,"(14.18, 17.68)","[0.1989, 0.815, 0.5276, 0.9422]"
5471,lvLP7-f65tw,lvLP7-f65tw_0.mp4,"(41.71, 45.25)","[0.0, 0.8463, 0.4469, 0.9229]"
5472,D8Cra7i2kGc,D8Cra7i2kGc_0.mp4,"(55.89, 63.15)","[0.0, 0.85, 0.3344, 0.8125]"
5473,ULLpy_WyJds,ULLpy_WyJds_0.mp4,"(25.03, 31.41)","[0.0, 0.6463, 0.4031, 0.7667]"
5474,OM3lPslDFrI,OM3lPslDFrI_14.mp4,"(713.68, 717.68)","[0.0, 0.6519, 0.2208, 0.5875]"
5475,kS5EQ1FVlTk,kS5EQ1FVlTk_2.mp4,"(90.92, 99.6)","[0.0574, 0.7685, 0.2891, 0.6891]"
5476,aiJtAU0V_60,aiJtAU0V_60_4.mp4,"(104.35, 109.57)","[0.0241, 0.663, 0.1849, 0.5443]"
5477,PHFG3ZC0fZI,PHFG3ZC0fZI_2.mp4,"(29.2, 34.62)","[0.0, 1.0, 0.2094, 0.7719]"
5478,oY1tp2HG06w,oY1tp2HG06w_0.mp4,"(64.19, 70.53)","[0.0, 0.8, 0.1125, 0.5625]"
5479,Hjci3SZvoh4,Hjci3SZvoh4_0.mp4,"(100.93, 105.9)","[0.0, 0.7463, 0.3885, 0.8083]"
5480,Q9B0pFDCviw,Q9B0pFDCviw_95.mp4,"(1875.2, 1881.97)","[0.0, 0.8111, 0.2383, 0.6945]"
5481,8YQZMbgpmIo,8YQZMbgpmIo_2.mp4,"(135.64, 140.22)","[0.0389, 0.5352, 0.4875, 0.7667]"
5482,XIcTr-m-R9U,XIcTr-m-R9U_3.mp4,"(68.49, 71.99)","[0.0, 0.7889, 0.2661, 0.7099]"
5483,Ogl0mA_15ys,Ogl0mA_15ys_0.mp4,"(42.54, 47.17)","[0.1269, 0.7491, 0.1938, 0.5437]"
5484,4CmmKmlXD9I,4CmmKmlXD9I_0.mp4,"(61.39, 64.69)","[0.025, 0.7009, 0.2094, 0.5896]"
5485,EsTniU7j_yw,EsTniU7j_yw_0.mp4,"(0.0, 4.96)","[0.0713, 0.7787, 0.1427, 0.5406]"
5486,IVglZgrgMpE,IVglZgrgMpE_2.mp4,"(96.47, 100.56)","[0.0315, 0.5741, 0.0906, 0.3958]"
5487,jJvvT_Sb0jo,jJvvT_Sb0jo_1.mp4,"(73.41, 78.58)","[0.1056, 0.5796, 0.5177, 0.7844]"
5488,ULLpy_WyJds,ULLpy_WyJds_1.mp4,"(40.04, 45.21)","[0.0, 0.8389, 0.3302, 0.8021]"
5489,OM3lPslDFrI,OM3lPslDFrI_15.mp4,"(723.69, 726.96)","[0.0, 0.5981, 0.4276, 0.7641]"
5490,9RrN7k_5fl4,9RrN7k_5fl4_3.mp4,"(66.78, 70.03)","[0.0, 0.75, 0.3719, 0.7937]"
5491,_O9lT22rCj8,_O9lT22rCj8_1.mp4,"(18.02, 21.19)","[0.1231, 0.8057, 0.5188, 0.9781]"
5492,D8Cra7i2kGc,D8Cra7i2kGc_1.mp4,"(102.6, 110.53)","[0.0, 0.9963, 0.2141, 0.7745]"
5493,2zSE8r8jU_U,2zSE8r8jU_U_7.mp4,"(160.16, 164.66)","[0.0, 0.7519, 0.4047, 0.8276]"
5494,_pin0H9Udho,_pin0H9Udho_1.mp4,"(85.92, 89.67)","[0.0, 0.8407, 0.1938, 0.6667]"
5495,qYCEXS6Ws_c,qYCEXS6Ws_c_0.mp4,"(32.82, 36.41)","[0.037, 0.6667, 0.2958, 0.65]"
5496,UZnkAElIe_c,UZnkAElIe_c_0.mp4,"(6.92, 9.93)","[0.0824, 0.7509, 0.2635, 0.6396]"
5497,Pyybcu1fS64,Pyybcu1fS64_2.mp4,"(41.71, 57.47)","[0.0, 0.7685, 0.5208, 0.9531]"
5498,wEP_8v33-yU,wEP_8v33-yU_3.mp4,"(344.64, 349.52)","[0.0, 0.7815, 0.288, 0.7276]"
5499,nZWo6dP2zVw,nZWo6dP2zVw_1.mp4,"(45.05, 50.05)","[0.0, 0.9407, 0.0724, 0.6016]"
5500,eRJ539f5Ugc,eRJ539f5Ugc_1.mp4,"(178.18, 182.52)","[0.0, 0.8611, 0.3245, 0.8089]"
5501,V0Y4f1UoH9o,V0Y4f1UoH9o_0.mp4,"(15.93, 20.94)","[0.0, 0.8296, 0.4625, 0.9292]"
5502,7tg6TqW7u-A,7tg6TqW7u-A_1.mp4,"(28.61, 32.82)","[0.0, 0.6574, 0.1479, 0.5177]"
5503,R1k_1p3mitg,R1k_1p3mitg_2.mp4,"(78.41, 82.42)","[0.0, 0.8222, 0.1406, 0.6031]"
5504,Lt7yltFpVyE,Lt7yltFpVyE_3.mp4,"(46.71, 49.97)","[0.0, 0.7074, 0.4755, 0.8734]"
5505,jzhXtCHYrAM,jzhXtCHYrAM_0.mp4,"(91.09, 96.1)","[0.0231, 0.8491, 0.126, 0.5906]"
5506,7uOhTRONUbY,7uOhTRONUbY_2.mp4,"(28.36, 33.2)","[0.1157, 0.6843, 0.4432, 0.763]"
5507,DTexn9N2HMI,DTexn9N2HMI_5.mp4,"(131.84, 144.52)","[0.0, 0.9315, 0.1396, 0.6635]"
5508,-utei4CzIzc,-utei4CzIzc_0.mp4,"(4.71, 10.76)","[0.1852, 0.763, 0.3047, 0.6297]"
5509,81XTZOlNHEU,81XTZOlNHEU_2.mp4,"(78.79, 85.46)","[0.0, 0.85, 0.376, 0.8542]"
5510,JFo6iLDNzX0,JFo6iLDNzX0_1.mp4,"(19.77, 26.65)","[0.0, 0.8093, 0.0172, 0.4724]"
5511,A08XpT2q4Xc,A08XpT2q4Xc_2.mp4,"(140.14, 146.35)","[0.0, 0.8778, 0.1786, 0.6724]"
5512,66wHEj_0bio,66wHEj_0bio_1.mp4,"(21.69, 31.45)","[0.0, 0.7667, 0.1859, 0.6172]"
5513,SGFbvNgWFqU,SGFbvNgWFqU_1.mp4,"(63.44, 66.73)","[0.0333, 0.7759, 0.3234, 0.7411]"
5514,PZABOyyEO0o,PZABOyyEO0o_8.mp4,"(131.92, 135.26)","[0.0074, 0.6815, 0.1568, 0.5359]"
5515,DTexn9N2HMI,DTexn9N2HMI_4.mp4,"(121.0, 126.17)","[0.0, 0.7167, 0.1807, 0.5839]"
5516,qEhUSaEhFOU,qEhUSaEhFOU_2.mp4,"(284.45, 289.08)","[0.038, 0.6676, 0.1589, 0.513]"
5517,jzhXtCHYrAM,jzhXtCHYrAM_1.mp4,"(156.11, 161.41)","[0.0426, 0.7426, 0.4557, 0.8495]"
5518,7tg6TqW7u-A,7tg6TqW7u-A_0.mp4,"(9.18, 13.81)","[0.0287, 0.7472, 0.4245, 0.8286]"
5519,R1k_1p3mitg,R1k_1p3mitg_3.mp4,"(86.75, 96.76)","[0.0, 0.95, 0.4557, 0.9901]"
5520,66wHEj_0bio,66wHEj_0bio_0.mp4,"(17.52, 21.4)","[0.0, 0.7463, 0.3875, 0.8073]"
5521,Ky5Y99wb_00,Ky5Y99wb_00_0.mp4,"(94.47, 98.52)","[0.0, 0.8574, 0.2682, 0.7505]"
5522,SGFbvNgWFqU,SGFbvNgWFqU_0.mp4,"(28.4, 32.16)","[0.0, 0.8889, 0.1401, 0.6401]"
5523,SV_eLd8wm70,SV_eLd8wm70_0.mp4,"(53.93, 58.02)","[0.0, 0.9241, 0.3781, 1.0]"
5524,-utei4CzIzc,-utei4CzIzc_1.mp4,"(62.77, 68.4)","[0.1019, 0.7185, 0.326, 0.6729]"
5525,81XTZOlNHEU,81XTZOlNHEU_3.mp4,"(97.1, 101.39)","[0.0, 0.9833, 0.3333, 0.8865]"
5526,CXQPl9BA8Ro,CXQPl9BA8Ro_1.mp4,"(88.46, 92.38)","[0.0528, 0.7046, 0.2495, 0.6161]"
5527,JFo6iLDNzX0,JFo6iLDNzX0_0.mp4,"(14.18, 17.27)","[0.0, 0.7056, 0.3281, 0.725]"
5528,3Blk7Vo0abY,3Blk7Vo0abY_4.mp4,"(87.88, 91.34)","[0.0167, 0.6426, 0.2557, 0.6078]"
5529,A08XpT2q4Xc,A08XpT2q4Xc_3.mp4,"(149.32, 155.41)","[0.0, 0.8741, 0.2042, 0.6958]"
5530,jmmawolzwCs,jmmawolzwCs_0.mp4,"(65.23, 68.61)","[0.0, 0.8963, 0.1958, 0.7]"
5531,Y91jebCjFBE,Y91jebCjFBE_0.mp4,"(1.67, 5.34)","[0.0, 0.8852, 0.1083, 0.6062]"
5532,iVsfWht3zmo,iVsfWht3zmo_0.mp4,"(83.42, 87.46)","[0.0, 0.9315, 0.2219, 0.7458]"
5533,BdZN3EJVjo8,BdZN3EJVjo8_2.mp4,"(35.04, 39.37)","[0.1213, 0.6287, 0.276, 0.5615]"
5534,q6j_0vS_NNM,q6j_0vS_NNM_0.mp4,"(68.57, 80.04)","[0.0157, 0.6824, 0.1839, 0.5589]"
5535,18ARBQLResg,18ARBQLResg_2.mp4,"(79.12, 82.17)","[0.0009, 0.8843, 0.2557, 0.7526]"
5536,p2CR0S7DHyQ,p2CR0S7DHyQ_0.mp4,"(5.26, 9.72)","[0.1065, 0.7139, 0.3604, 0.7021]"
5537,1j4ITRCTJL4,1j4ITRCTJL4_4.mp4,"(171.13, 175.63)","[0.0, 0.8222, 0.2427, 0.7052]"
5538,6dhM6dP2eSU,6dhM6dP2eSU_2.mp4,"(47.55, 54.89)","[0.0, 0.5667, 0.4453, 0.7641]"
5539,5y_SbnPx_cE,5y_SbnPx_cE_0.mp4,"(37.87, 40.92)","[0.0, 0.9611, 0.1177, 0.6583]"
5540,fnN-1q7Xgq8,fnN-1q7Xgq8_0.mp4,"(13.35, 16.64)","[0.0, 0.9389, 0.3292, 0.8573]"
5541,2dvchK48Z-o,2dvchK48Z-o_5.mp4,"(153.65, 156.91)","[0.0685, 0.5759, 0.4995, 0.7849]"
5542,wTk1noW_8Lo,wTk1noW_8Lo_0.mp4,"(61.27, 64.52)","[0.0, 0.7389, 0.0724, 0.488]"
5543,P94WndY58eg,P94WndY58eg_1.mp4,"(73.91, 78.41)","[0.0, 0.7574, 0.4052, 0.8313]"
5544,59wvo9e2XQY,59wvo9e2XQY_5.mp4,"(237.24, 240.24)","[0.0, 0.9722, 0.3589, 0.9057]"
5545,WNAjVd38Q1E,WNAjVd38Q1E_1.mp4,"(7.51, 18.52)","[0.0, 0.7037, 0.4667, 0.8625]"
5546,sHFXRjwKOG8,sHFXRjwKOG8_3.mp4,"(15.85, 18.85)","[0.037, 0.5981, 0.1755, 0.4911]"
5547,208MQEPGWLA,208MQEPGWLA_4.mp4,"(154.4, 159.33)","[0.2694, 0.9398, 0.2885, 0.6656]"
5548,cibZY1GwVQg,cibZY1GwVQg_0.mp4,"(64.36, 67.4)","[0.0, 0.887, 0.4099, 0.9089]"
5549,FOWZ7B1QenY,FOWZ7B1QenY_6.mp4,"(113.45, 116.49)","[0.0889, 0.6241, 0.1802, 0.4813]"
5550,TRKyhN86CAM,TRKyhN86CAM_2.mp4,"(59.23, 62.4)","[0.0, 0.7778, 0.1755, 0.613]"
5551,tab4Nxd8GlY,tab4Nxd8GlY_0.mp4,"(45.88, 49.88)","[0.0, 0.7111, 0.2422, 0.6422]"
5552,p2CR0S7DHyQ,p2CR0S7DHyQ_1.mp4,"(12.01, 14.93)","[0.0102, 0.7269, 0.349, 0.7521]"
5553,BdZN3EJVjo8,BdZN3EJVjo8_3.mp4,"(42.54, 48.97)","[0.1278, 0.6389, 0.2714, 0.5589]"
5554,EQumc5iFwvE,EQumc5iFwvE_0.mp4,"(4.17, 9.38)","[0.063, 0.7222, 0.3349, 0.7057]"
5555,iVsfWht3zmo,iVsfWht3zmo_1.mp4,"(100.1, 107.61)","[0.0306, 0.7843, 0.2651, 0.6891]"
5556,6dhM6dP2eSU,6dhM6dP2eSU_3.mp4,"(55.81, 59.89)","[0.0, 0.5407, 0.4411, 0.7453]"
